cid,Uniprot ID,label
11957394,Q819U0,0
122336,Q9X6R4,0
448976,P15336,0
176870,Q9P2N6,0
9571107,Q8NFW8,0
16741228,P00797,0
5289078,P52788,0
1677,O31156,0
3878,P20906,0
17754181,Q7CRA4,0
208925,P34903,0
5289415,P16152,0
57363,P17302,0
44308490,Q9ZEU2,0
6464,P80373,0
23646577,Q9ULZ9,0
807,Q08289,0
5353288,P62508,0
46936368,P20648,0
444727,P23905,0
535,O76082,0
10077130,P55786,0
4761,P81180,0
23727981,P07237,0
17754112,P0A6M2,0
9952916,Q88H32,0
104850,P40406,0
73271,P22088,0
5288237,P27487,0
10442,P62660,0
25419,P0AB77,0
6918852,P07585,0
6267,Q9BXA7,0
11610526,P07359,0
444792,P21964,0
1712,P15382,0
5289562,P43985,0
1548942,Q9H4M7,0
31275,Q93PP9,0
172198,O75489,0
131704313,Q9UGN5,0
449171,P31323,0
10041129,P0A8V6,0
441478,Q56232,0
17754173,P17676,0
24892821,P01270,0
12106168,Q9H598,0
6918107,P11474,0
54679224,P49366,0
5359272,Q02809,0
11963552,Q16769,0
448043,Q04206,0
121947,Q9RYA6,0
3647,Q87MW5,0
2131,Q5L2G3,0
3241,P00739,0
5168640,O14730,0
151174,P46072,0
8226,P22340,0
6852128,P22266,0
446783,P15555,0
445722,P54802,0
32594,P54756,0
3343,Q9UNX3,0
5494422,Q56408,0
6102763,P03886,0
25113616,P0CG29,0
131704225,O14727,0
9797857,P14598,0
15897928,P0A108,0
5487313,P19961,0
447766,Q9NY46,0
1916699,Q99759,0
26175,O60931,0
132519,P78356,0
5289354,A5X5Y0,0
9925908,P62807,0
46936196,P27302,0
2742752,P03950,0
444581,Q8IW54,0
4162,P27815,0
6323454,P19784,0
11987779,Q13427,0
446994,P41231,0
3519,P53985,0
5282237,P09619,0
447700,P0A017,0
2244,P35368,0
5282494,P41235,0
6918026,Q15596,0
46936391,Q9HTQ2,0
72396,Q9X266,0
9238,P62330,0
5280360,Q9L5C8,0
1415427,Q8ZKF6,0
4633,Q9NZD2,0
1188,P00558,0
5327150,O95477,0
447733,A5X5Y0,0
65124,P0A3S0,0
448942,Q8RQE8,0
5274976,P06612,0
17754184,P07998,0
11840930,P0A078,0
183145,Q9GZT9,0
3637,O00519,0
447873,Q9UF33,0
17754166,P9WIB9,0
115163,P29274,0
25920890,Q5LRQ9,0
441306,Q13255,0
448400,P12821,0
447108,Q02809,0
446144,Q9UJU2,0
4095,P0C0L5,0
24893974,P16304,0
190,P05109,0
159594,Q8N543,0
17754078,P11388,0
6852220,P21695,0
448969,Q9ZIV5,0
487,P68363,0
2405215,P21890,0
57515973,P11142,0
4369475,P24289,0
448973,P60484,0
82315,P26640,0
192711,P02753,0
30668,P0A721,0
2372,Q9UBQ6,0
9547884,Q8IWT1,0
55285,P0A110,0
10114365,P30038,0
97032,P56937,0
3869,O95573,0
447735,P48632,0
24801862,P0A921,0
2562,Q83WG3,0
445478,P68133,0
71387,P19440,0
1188,Q9HZZ3,0
9547945,P17948,0
3013848,Q16719,0
10249180,O14618,0
644013,O14957,0
5494443,P32019,0
448281,Q9UQL6,0
42008,Q53547,0
5004,P00775,0
446300,Q9L888,0
9958,Q13163,0
55285,Q07955,0
5287703,Q87MW5,0
1116191,P02538,0
321,P55882,0
448601,Q48152,0
44176356,P01375,0
9823454,Q55013,0
5282452,P21453,0
5280863,O52646,0
89683805,A0A068JFB7,0
6011,Q819K2,0
17754073,P02751,0
9700,Q06432,0
125132,P35080,0
3035016,Q96RI1,0
131704228,Q9GZT9,0
233979,Q9ULW8,0
17754054,Q8TD43,0
1616,P12070,0
9861547,P08243,0
446966,Q9H4M7,0
447518,O00459,0
5288147,Q9ULU8,0
445528,P40933,0
5311017,Q9L888,0
448043,Q70KI2,0
25271554,Q96FI4,0
6950578,P9WIP7,0
572,P18925,0
9549180,Q7L7X3,0
980,Q75UV1,0
3406,O43181,0
115237,P0A988,0
9933475,P55407,0
11776755,Q9X592,0
3117,P39841,0
439168,P0A3M6,0
9782,P15538,0
71364,P72525,0
5492457,P61322,0
2239,P14756,0
445801,P0AEZ1,0
4369034,P68826,0
24779676,P10589,0
9868491,P19652,0
16741245,P18843,0
4887,P05412,0
5289514,P50406,0
5289507,P20851,0
4763,P22455,0
46937065,P26790,0
24798721,P13036,0
42627562,P11387,0
444451,Q9RZ04,0
976666,P39304,0
2179,Q693P7,0
2763754,Q8ZKR2,0
5344,Q53464,0
2187,Q6FHJ7,0
446122,Q92934,0
24779676,Q9H306,0
46937145,Q8GIQ0,0
36921,O15511,0
151174,P62619,0
6918155,Q07955,0
6843,Q9Y5Y6,0
4462,P13686,0
444581,P37088,0
6852209,P16471,0
24812718,P15336,0
6852154,B7JA91,0
6603901,P29074,0
4369380,Q9L9D7,0
11495704,P04164,0
6006216,P53554,0
452723,Q5SKH6,0
178052,P05787,0
215436,P07998,0
10071196,P48552,0
4436,Q16665,0
446308,Q8TCG2,0
6409,Q8MU52,0
445443,P48443,0
5287467,P02818,0
445888,P98194,0
151008,P02941,0
2895,P51164,0
774282,P81180,0
2907,P01709,0
9929643,P00973,0
44629554,P00722,0
439246,P09429,0
12229396,Q8RQE8,0
445580,P38606,0
446853,Q45135,0
131704267,Q14624,0
46937097,O31410,0
17754079,O32393,0
444720,Q693P7,0
445393,Q9F663,0
25229552,Q15822,0
448841,P0C2S5,0
24776445,P78356,0
71733,P60757,0
17753880,Q47764,0
54723327,P00742,0
16086836,P20742,0
644241,O15530,0
444885,P33644,0
8969,O60840,0
44129601,Q9RUZ0,0
16220130,Q9HB55,0
9854012,Q46079,0
2995,P30411,0
448581,P55809,0
65309,P13716,0
17754159,Q08257,0
6918653,P00800,0
9823454,P78334,0
91552,O31168,0
1549093,P10398,0
44141871,P71278,0
444020,Q51911,0
131704180,Q9HU21,0
2554,Q9ULU8,0
9882972,Q06187,0
31401,P08243,0
15906,Q9NR82,0
5090,P39662,0
65536,A7B6P0,0
9887303,P0A9J6,0
493570,Q8NX78,0
2801,Q8GI16,0
5287637,P22413,0
13769,Q00441,0
42627264,Q15274,0
5735,Q9Z4P0,0
98527,P56690,0
46937081,P55769,0
71511839,P16444,0
16122525,P29894,0
75243795,P19793,0
1548943,Q9NZ42,0
446127,P00807,0
82313,P00748,0
657117,P39265,0
439774,O00222,0
11987878,P61889,0
24812717,Q9ZEU2,0
447736,Q54AI1,0
9543437,P83787,0
17753950,Q9GZT9,0
75791,P06276,0
66827,P51168,0
447916,Q16513,0
20824,O14618,0
3198,P01106,0
440995,P42338,0
637517,P32320,0
3339,Q9BWD1,0
8420,Q9Y2Q3,0
439553,P0A6K3,0
9543420,P00439,0
3005573,Q96Q83,0
23644225,P9WPX7,0
5573,O00187,0
5280953,P46736,0
6852220,O60911,0
25023881,O00204,0
5460481,Q16558,0
27934,P77398,0
24752838,Q939D2,0
36462,P51648,0
7264,Q9XBQ3,0
478379,Q14831,0
77022,P04424,0
5288259,P19838,0
5289348,P77454,0
134780,P20851,0
988,P80748,0
5305969,P00742,0
25113614,P19624,0
5729339,Q16762,0
446905,O33199,0
5289232,Q06110,0
16741116,P01764,0
249,Q27738,0
5327,P00800,0
10518,Q9Y646,0
2784,P06753,0
10317619,Q12866,0
2196,O15530,0
99594,Q9NSA0,0
3080775,P07355,0
5287830,P24474,0
657077,P14868,0
72271,P71119,0
1548943,Q13546,0
5245,O34002,0
50294,Q9HAN9,0
3382778,P60757,0
5274976,P24093,0
5160,Q06830,0
11427975,P19105,0
5288082,P01137,0
42609673,P23378,0
784625,Q96RQ3,0
5003498,P22364,0
3759,Q9ULB1,0
6917779,Q92506,0
446966,Q70GK9,0
7991,P05113,0
11495704,P68363,0
1549000,P0A7U3,0
71364,Q9KEQ1,0
5311066,Q9UBT6,0
11518241,Q8ZNF3,0
17753903,O15375,0
2812,P00091,0
222865,P22073,0
17754078,Q13219,0
444599,P50993,0
447329,Q9UKQ2,0
17753927,Q8IYT8,0
3260017,P17443,0
9930049,P48065,0
77992,Q9BZW2,0
2354,P08306,0
795,Q5SKH7,0
46937031,P11998,0
64727,Q4ZHU6,0
444189,P06702,0
1775,Q9N587,0
340,O31156,0
2762,O43614,0
5362119,P61927,0
9576916,Q9H3N8,0
2783,P00691,0
5353853,Q01718,0
24778299,P68400,0
71360,P19080,0
43157,P14385,0
11368987,Q16706,0
4934,Q08209,0
26934,P22088,0
11167118,P23368,0
448088,O15144,0
159961,Q7Z4W1,0
784625,Q9H093,0
71733,Q84II6,0
17754111,Q8VTT5,0
5328,P14489,0
5287969,P19938,0
36688409,P25084,0
60602,Q99571,0
5288066,Q96MA6,0
148195,P17516,0
446274,P35625,0
9547900,Q16790,0
447534,P09850,0
468595,P00918,0
408285,P22364,0
40632,P9WNX1,0
46937158,Q81R22,0
19371515,P69772,0
657298,O43519,0
2281,O75746,0
6419228,P35968,0
656969,P21638,0
447867,Q9UN19,0
54727980,P09668,0
192711,Q01698,0
6918305,P17538,0
3994,P54368,0
131704191,Q92696,0
753,P0A808,0
5289517,P50579,0
64689,O43776,0
80654,P00861,0
46937105,P02749,0
12057,P19992,0
2973,Q14624,0
447961,Q7SIG1,0
448258,P05090,0
213046,Q9BYV1,0
124075,P51970,0
20299,P04391,0
49867129,P9WPQ5,0
92851,P83793,0
445328,P53554,0
5288721,Q5SHZ4,0
440114,P0CG22,0
448582,P11802,0
46936967,O15169,0
24178119,P69924,0
657007,Q13426,0
11235729,Q9ULX7,0
24485,P00441,0
445694,P00692,0
622262,Q82EE4,0
445950,Q9KPI8,0
5403,P61888,0
439283,P35914,0
157684,Q9UHF0,0
2605,P00326,0
128564,Q51792,0
54736482,Q32P28,0
49,Q02221,0
13314,F1T0I5,0
446240,P42892,0
4476947,P15813,0
5462501,P0C278,0
5311449,P43912,0
27200,P43080,0
131704291,Q9NZD2,0
11668,P0A7X3,0
448022,Q9ZGI2,0
5362391,Q9X112,0
16043304,P00800,0
5288631,P14920,0
5326885,P18509,0
5833,P25779,0
2444,Q9Y2H9,0
5282494,Q7Z3S7,0
17754204,O75762,0
446757,Q8XL08,0
46936633,O14965,0
7249,Q6IBS8,0
5168640,P13501,0
4369497,O43678,0
25210,Q54873,0
445795,O75936,0
4369451,A0A024R8I1,0
46937075,P22061,0
25271555,P06239,0
2717,P10276,0
5566,Q27738,0
5479537,P18545,0
9944398,P42126,0
3034794,P41020,0
448057,P80561,0
42627296,P54750,0
445940,P08842,0
6918026,O96017,0
4747355,Q14032,0
3198,O24990,0
51634,P00959,0
1331,Q16762,0
5560,P94548,0
4592,P40925,0
5481173,O67636,0
941361,Q01726,0
46937106,P51160,0
5288651,P0A9Z7,0
5328120,Q13133,0
11963499,P04629,0
447227,P48058,0
3033769,P9WKD7,0
17754173,P14416,0
2309,B7JA91,0
6419766,P59768,0
92974,Q969S2,0
3180,Q27738,0
4631,P11142,0
2244,Q9KX40,0
20055414,Q02760,0
17749735,P05093,0
27400,O67636,0
4004,P11021,0
16113377,P00519,0
444590,Q9HTQ2,0
49867580,Q9UHA3,0
46937118,P62736,0
5281897,P60981,0
145729,Q03013,0
54679224,P40406,0
23653532,P33905,0
1893,Q8I372,0
405389,Q03403,0
9817550,Q15067,0
24882195,Q6QNK2,0
9797857,Q8ZNF3,0
446598,P00367,0
379,P09172,0
745994,P22309,0
54687,P24092,0
14253,Q00534,0
71070,Q08460,0
446446,Q9UN76,0
25220904,P45954,0
6918456,Q9BYV1,0
49855250,Q96FI4,0
448748,P00709,0
156419,Q5SHP2,0
4631605,P10415,0
9433,P29622,0
6918248,Q57265,0
5280363,Q99870,0
54710214,O96000,0
656967,Q8NEB9,0
24779675,P18847,0
743,Q9NY65,0
985,P09417,0
46937071,O75469,0
447962,P50618,0
50192,P97253,0
131704267,P11217,0
104842,P16220,0
445537,O15075,0
10275777,P00803,0
3050,Q9NZD2,0
5328,Q7L5Y9,0
4462,Q07982,0
4883,P17413,0
5839,O75908,0
44563262,P29508,0
11963499,Q9H2K8,0
7028,Q46220,0
54706138,P51168,0
71496458,P62736,0
4369384,O43447,0
448014,P15144,0
9865528,P41240,0
96876,P9WNP5,0
11393519,P01591,0
25138289,P14193,0
5745,P00709,0
9547919,P41235,0
586,P78356,0
5288675,Q01468,0
38103,Q9P286,0
46937143,P08690,0
9060,O43739,0
5440,P18847,0
17754104,P62829,0
9047,P20309,0
446134,Q9NR97,0
72474,P09848,0
1701,P9WIP7,0
46937126,Q9ZNA2,0
636363,P29957,0
46937061,P81006,0
39912,P0A8D6,0
57363,Q97R46,0
49867319,Q99623,0
11960529,Q9UKM7,0
6540277,P74645,0
5329098,P39593,0
11572962,P00750,0
6869,O60942,0
5486971,Q8TE23,0
151171,P07822,0
54726192,Q9NPC1,0
6918155,P49619,0
92753,P00742,0
255,Q8RLY5,0
1949,P94690,0
445694,P04003,0
3033538,Q99470,0
2710,P07327,0
5494443,P05108,0
26934,P0AEB2,0
5494411,P08700,0
46937131,Q13255,0
9549259,P0A433,0
4030,B4YQT9,0
446756,P22459,0
451668,P19624,0
24894153,P23946,0
4923,P0A3S0,0
60953,P24474,0
41987,P42262,0
446969,P33590,0
9968957,P13376,0
46937165,P18545,0
449014,P13693,0
2366,Q08460,0
6436173,Q8WXS5,0
17754111,P72355,0
25023707,P22455,0
92851,P32320,0
9543426,O95665,0
3720,P49821,0
24752837,Q93D82,0
17754181,P14060,0
16222096,Q9X6V3,0
3991,P01615,0
447652,P19429,0
5289214,Q8TCT9,0
24856362,Q15185,0
158781,P0C0F4,0
46937043,O15382,0
37542,Q8ZIV7,0
446873,Q00987,0
11586735,O60359,0
9865528,Q9ULA0,0
16058639,P68400,0
2144,P15034,0
6440180,P04839,0
8778,P05362,0
5336,Q9I5F3,0
46937041,Q7WUJ1,0
24941243,O34002,0
208924,P26392,0
446833,Q92598,0
46937072,P32396,0
123600,O95573,0
40539,P49137,0
5288075,Q02834,0
1031,Q9RHZ6,0
92974,P80357,0
5282181,Q9HC97,0
439925,P14061,0
3870203,P04626,0
4674,Q7CRA4,0
447958,Q9HU22,0
5606,Q9WYH8,0
12148754,Q96P88,0
6398365,Q96C86,0
448208,Q9ULC6,0
656912,P30419,0
9543528,Q03403,0
6470990,P60906,0
17753880,P29320,0
71371,P0A915,0
120231,Q86YB8,0
32798,P56122,0
657025,P62662,0
446415,O15146,0
4837,Q96BR1,0
961704,P05113,0
11915,P05091,0
11373270,Q8IY84,0
49866945,P50607,0
9571004,O32393,0
25134251,P0ACC1,0
11840955,Q96AE4,0
636398,O00763,0
11779786,P26640,0
5280492,O60391,0
5253,P46736,0
447406,Q00536,0
131704233,Q9X6V3,0
11840930,Q9UGI5,0
104747,P0A3M5,0
5282494,P26281,0
24014,P15692,0
1952,P40939,0
6950578,P61322,0
449517,P55196,0
3870203,P9WIP7,0
9820034,P06241,0
5288116,P35247,0
24875313,P36204,0
9882812,Q51948,0
447545,P55072,0
1723,Q9ULA0,0
5288018,P26221,0
175468,Q96DB2,0
131704200,Q7Z3Y4,0
448820,P0DP24,0
24836811,Q96PD5,0
25102845,Q05488,0
2710,Q53ZE5,0
15574941,P25116,0
49867129,P17117,0
3385,P26440,0
2763788,P00450,0
54684141,Q9Y5R2,0
446185,P17980,0
12773795,P25713,0
657007,Q9KPI8,0
6369390,Q9RN68,0
445463,O94766,0
3885,Q9H239,0
25220904,P0AC13,0
11368987,Q08828,0
72271,O75976,0
2405215,P30626,0
16684434,A2QLK4,0
445375,P35558,0
25113172,P22266,0
1491,P20674,0
44129603,P09147,0
941361,O25096,0
1628,Q8ZPC0,0
447371,Q99712,0
5287584,Q9UNK4,0
444036,P61925,0
5438,P11684,0
449118,Q4ZHU6,0
57469,P09211,0
446103,Q5SIR5,0
151171,P0C0H6,0
441478,P02655,0
6862,P54687,0
10249182,P18825,0
4037,Q00169,0
6741,Q8WYK2,0
6140,Q07001,0
3000540,Q9ULK0,0
448971,O00483,0
41693,Q6IA69,0
3821,P07355,0
446917,P08648,0
13791,P00480,0
157839,Q8WWQ8,0
446757,Q02760,0
42613186,Q5SJ79,0
6013,A0A0E1R3H3,0
3073,Q47NK3,0
2794,Q9UHQ9,0
5161,P0AF93,0
91663255,P07741,0
25011727,Q99798,0
446658,Q08460,0
17753924,Q9Y289,0
25058136,Q6W5P4,0
131704220,Q8NFD2,0
448575,Q94655,0
181137,P13639,0
446134,P9WQ77,0
6227,P19801,0
448979,Q9I5F3,0
5287586,P16930,0
2968,O96000,0
24778299,P32170,0
44195571,Q14289,0
9844011,P25052,0
23658582,Q07837,0
447446,P00414,0
439925,P32238,0
4914,Q6P996,0
18432427,Q13332,0
68368,Q9X180,0
256737,P08164,0
447271,Q8TF76,0
2398,O67135,0
5281042,Q5L2G3,0
9034,P17787,0
222285,Q9HBH5,0
5288428,Q59675,0
10343728,O43424,0
2266114,P25021,0
5035,P30273,0
16750059,Q9UQM7,0
5311217,P0A017,0
3000226,P00644,0
10305301,O95263,0
1051,P0A8P1,0
5326924,Q9Y285,0
6452300,P47228,0
5282381,P07814,0
445724,P0AB74,0
449127,Q9L6V3,0
56599306,P10943,0
444020,P01023,0
219024,P40406,0
4369452,Q5SJ80,0
6540277,Q08828,0
1548942,Q5SKH6,0
284,P52664,0
7302,P00914,0
62474,P00137,0
49806720,P17413,0
7249,P53597,0
6119,P35568,0
9238,P35499,0
5287571,Q12809,0
5288385,P09110,0
5289547,P05062,0
1829,Q86U10,0
16960,P07098,0
444885,O00238,0
446103,Q9Z4P0,0
448014,P63261,0
4883,P84141,0
25113128,P69908,0
3397,Q8RJN8,0
89594,Q9HA77,0
60854,Q819K2,0
6914579,O75914,0
71349,Q9KG76,0
448524,P23434,0
11675645,Q8WWT9,0
9547959,P81040,0
9944398,P06008,0
216325,Q9UNK4,0
529,P06276,0
46937030,P36544,0
44129647,P9WN25,0
5284603,Q8N159,0
6082,P9WMC1,0
6102824,P18509,0
445005,P01106,0
5152,Q96RQ3,0
46937083,Q05901,0
439530,Q09013,0
150311,P11586,0
444773,O95182,0
67361,P14060,0
447508,P44345,0
11253490,P94622,0
449243,Q8TDU6,0
4046,O15111,0
545,P16930,0
17753879,P00381,0
6089,P23378,0
71567,Q9L6V3,0
6256,Q9H8P0,0
11861988,Q969G3,0
123683,P05108,0
6857686,Q4L5E3,0
2800,P68771,0
11626560,P23340,0
4347,P78508,0
5289531,P00519,0
62886,P62750,0
735838,P26276,0
6450551,Q9HVZ0,0
91663255,P0AC41,0
17753880,Q8VP84,0
9875401,P18548,0
11309850,Q9HU21,0
5289108,O00444,0
11671467,P18925,0
961704,P51691,0
2266,Q00987,0
448062,Q15155,0
59768,Q56232,0
446501,Q9Y266,0
3080775,P0A3M6,0
5311052,P31930,0
9549258,Q9BXT2,0
17753965,Q70I53,0
12473,P33038,0
50515,P27487,0
119202,Q9UG56,0
10680,Q7Z4J2,0
3542,P46098,0
5459319,Q99933,0
71481097,P29768,0
444567,O95363,0
5966,P10644,0
3378336,Q5SJ28,0
448400,P45983,0
148202,Q9RW27,0
24180718,Q7Z2Z2,0
46937090,P50993,0
57363,Q9H3S4,0
448333,P49146,0
5284603,P21728,0
25220904,Q04759,0
448924,P11802,0
447462,O31440,0
445506,P18850,0
9238,P29376,0
153997,P9WHH7,0
11256587,P51168,0
153994,P25815,0
54727972,P56122,0
11556711,P30838,0
65177,Q9UGN5,0
5287741,Q7Z2Z2,0
445843,Q7SIE2,0
4775,Q8WWT9,0
9576916,P17707,0
647499,P08700,0
11954369,Q13464,0
54675769,Q02760,0
153994,Q13126,0
4595,P30536,0
16122612,P04190,0
9837656,O15143,0
5287789,O07529,0
2723698,Q9HBL8,0
24978486,O00180,0
8179,Q9BZZ2,0
5287756,P0AEK7,0
667466,Q06700,0
6915744,Q9XB59,0
5288831,P01009,0
3487,Q56408,0
347590,P13645,0
985,P49760,0
6446,P13981,0
6857384,O75521,0
93114,Q9WYA5,0
158376,P43133,0
10668,P0A876,0
5282253,P33644,0
241868,P07602,0
119205,P30556,0
1933963,P80188,0
39912,O60264,0
5288821,P48506,0
16222096,Q92830,0
6914612,P16932,0
444732,P49761,0
19371515,Q9UL54,0
24963047,P13702,0
5326978,Q92570,0
657077,P28720,0
5560,P19835,0
9547945,Q96SW2,0
5326876,O95363,0
4775,O96017,0
23668193,P15770,0
65374,P00800,0
11318,Q9NYY3,0
1720,P29460,0
5288998,P10599,0
9994897,P06988,0
445154,P47929,0
72301,Q15125,0
444721,O15239,0
92269,Q8Z2X8,0
2266,P31677,0
17754023,Q9UK23,0
798,Q96NR8,0
3339,P9WK19,0
46937095,P0A789,0
1746,Q8II92,0
2727,Q54528,0
24836810,P48549,0
6914609,Q9BTZ2,0
2733526,P35626,0
11602832,P07585,0
11495704,Q15046,0
25210476,Q57254,0
11348631,Q9KX40,0
44129642,P23921,0
130021,P80373,0
5756,P51617,0
5288136,O15270,0
11876263,Q9WWU5,0
1201549,Q9H4M7,0
16760554,P9WPX7,0
4369491,Q9UJ70,0
4075,Q54331,0
1933,P21397,0
3182,Q9NS85,0
4890,Q9ULX7,0
10976469,P16860,0
443958,Q9WZX6,0
213053,P10915,0
448903,O76083,0
243,Q8NFA2,0
9999276,Q05932,0
445079,A1A2B5,0
448749,P00395,0
3475,P27487,0
75367,Q8KI25,0
5281070,P49327,0
5289377,Q9ULY5,0
447378,P02655,0
9947999,Q93083,0
446783,Q08638,0
447341,Q9HCR9,0
5496796,P69856,0
10267,P52700,0
54687,O52806,0
5358,P28566,0
657061,P62955,0
446276,Q9NS40,0
15942673,Q52437,0
9842606,P07947,0
12587,P9WH11,0
445503,Q9X108,0
3246941,P11678,0
2742752,P25052,0
21109,Q59334,0
9651,O07529,0
444,P06202,0
445718,P10943,0
151506,O60603,0
25023705,P24941,0
3345,P36419,0
4873,P14770,0
1549000,Q13427,0
17414308,O14957,0
4740,P09788,0
20299,Q16873,0
14463,P48050,0
681,P39662,0
24762195,P61278,0
6440717,Q96BI3,0
443894,P40933,0
119,Q79FX8,0
444306,P21549,0
25023881,P42261,0
11167118,P35340,0
43672,P29377,0
1604,Q01782,0
667476,Q7AUG5,0
11464526,P34913,0
447206,P12676,0
5326927,P29972,0
4099,O66145,0
1990,Q9NR82,0
174251,Q51990,0
6710104,Q9X0V0,0
447153,Q8RJN8,0
5288257,O95747,0
6857692,P29622,0
5966,P17600,0
54710214,P07098,0
440483,P9WGT1,0
1051,Q9RC92,0
445957,O15923,0
636398,Q14457,0
44224261,Q96SW2,0
3010818,P21890,0
9060,P76270,0
5717,P49585,0
24759,P15954,0
446857,P13051,0
40428878,P38516,0
445154,Q9NPA1,0
87642,P11137,0
3034048,P49588,0
10341154,P55072,0
24860533,Q9UIC8,0
448062,P0AEK7,0
443130,P22830,0
48041,P0A9J8,0
71731823,Q92934,0
4499,P01350,0
3261,P61320,0
160139,P52732,0
1701,P30874,0
102232,Q16671,0
145742,P03950,0
6918462,Q9BXA1,0
5564,Q9NXE4,0
4680,Q8IWT1,0
25113617,P0CG47,0
445840,Q9UN19,0
449146,P27348,0
4236,Q59976,0
285033,P17658,0
30487,P26196,0
66535,Q93RD8,0
5287610,P26221,0
6267,Q9ZNA2,0
159325,Q2M3G0,0
119373,P35968,0
5340,Q9Y286,0
5388906,P50453,0
447227,P09598,0
2138,P12532,0
9887557,Q13131,0
17753965,P43004,0
1667,P69054,0
5312137,O14957,0
6857719,P07451,0
221493,P02974,0
60490,Q9Y2U5,0
151170,P49674,0
445132,P68363,0
3883,P52848,0
11428356,P36946,0
445302,P0AG16,0
5288679,P63244,0
3783853,Q9NR97,0
654376,Q836J0,0
24779677,P19440,0
312183,Q15596,0
5329098,Q96RR4,0
1986,P17948,0
4112111,O31410,0
92269,P41143,0
46937177,O25926,0
6318,Q14164,0
9834298,P30085,0
5325,P27302,0
657144,P24311,0
445504,O00206,0
52942975,Q5SHQ5,0
17753915,Q96BI3,0
22644374,Q9KQN0,0
4078,Q27796,0
40428878,P0A8Q0,0
5944,P09152,0
1649,O14958,0
30819,P80371,0
21501,P28161,0
195347,P04179,0
3034285,P56937,0
448238,P20815,0
3342298,P24093,0
107971,P48029,0
5282253,Q8WWT9,0
5287517,O96013,0
5311070,P52477,0
5287795,P10828,0
5289192,Q96BR1,0
131704219,Q04707,0
20843156,Q13332,0
6914573,Q9P2J5,0
16122570,P11678,0
5280443,P0ADA1,0
9883933,P9WI73,0
9543420,P77173,0
16004692,P08149,0
16678941,P36924,0
11987888,Q53IN1,0
445614,P0A8V9,0
6479523,Q9Y2D1,0
2663,P25788,0
46937177,P51788,0
3033637,P48544,0
2726,P49773,0
5587,Q14790,0
11840911,Q5KUI3,0
774282,Q7Z2H8,0
448012,P51956,0
447733,P00492,0
65309,P12004,0
7027,Q05932,0
20824,P02585,0
156422,P04818,0
10086234,Q9NZ42,0
5287525,Q02834,0
13695,P11021,0
447560,Q15822,0
5328940,Q9GZT4,0
9549223,Q7AUG5,0
20824,P13922,0
62452,Q9Y2Z4,0
452548,Q9HD40,0
656913,P52270,0
448235,Q16831,0
7023019,P22413,0
5289295,P17980,0
440936,Q16816,0
4369489,O75936,0
340,Q9WXN1,0
123920,P9WPB3,0
158795,Q08828,0
5289386,P10802,0
6451164,Q8DP79,0
119138,P11349,0
9543425,O14521,0
6852154,H3BUU9,0
2905,Q9BVG9,0
6435415,Q9X2W8,0
11575,Q56320,0
9991833,P0A434,0
5318517,P40394,0
60961,P21731,0
4493,P19480,0
10224714,P04731,0
448317,P10844,0
23190,P56868,0
3672,P03901,0
6915744,A0A0H2URW2,0
44141939,P00846,0
6503,Q9H3S4,0
6420120,P0A9M5,0
446181,Q9ULA0,0
11574606,P0A9Z7,0
216454,P45973,0
5494425,Q9UNQ0,0
2726,P14920,0
46705423,P48547,0
25243828,P03951,0
5281034,P52647,0
5287432,O95644,0
449162,P12676,0
1015,P10635,0
11526696,P27348,0
447977,Q99873,0
5401,O14732,0
65937,Q9UJM8,0
46937120,P48729,0
3161908,P0A7J6,0
25185057,P35080,0
2244,O06644,0
5413034,P23882,0
16741237,P21453,0
446578,Q5SJ28,0
171548,P28838,0
16259,P11597,0
11396600,Q46079,0
10198228,P34897,0
6120722,Q14012,0
4456,Q53ZE5,0
2200,P22314,0
985,Q92945,0
199,P49366,0
445858,P0A7S9,0
708857,Q6L8H2,0
223368,P62661,0
54688710,P08179,0
129891,P31948,0
46936673,Q04782,0
2138,Q02221,0
448894,P34897,0
448650,O43272,0
33042,Q8KI25,0
445455,P43119,0
5472,O75874,0
94286438,O94788,0
5462442,P09147,0
17753926,Q72LA5,0
7410,Q03403,0
24808495,Q9Y663,0
119828,P0A9J8,0
5288719,P54578,0
17085,Q969P6,0
13791,Q6MZM0,0
46937119,P07024,0
6409,Q9RP17,0
2742752,Q8GR64,0
6326983,Q16222,0
4632,P75914,0
24941249,P21397,0
5289294,P41020,0
156391,P02788,0
5281614,P05041,0
688859,Q59GM9,0
5723,Q9BQE3,0
6006216,P77390,0
2444,P00918,0
50922675,P14677,0
589196,P02144,0
3312,P19823,0
439260,P68363,0
1237169,Q04912,0
8955,P30084,0
4628301,Q08881,0
5494414,P31992,0
9427,P08164,0
21233,P47895,0
6335986,Q14790,0
25113101,P19784,0
46937114,P07686,0
446400,Q86U10,0
60937,P16152,0
42647299,Q5T601,0
289,P28248,0
5280581,P0AD63,0
33255,Q9Y6L7,0
445951,Q83QN9,0
449526,P15538,0
5743,P08493,0
2771,P05362,0
68844,Q14914,0
1615,Q9NRE1,0
46937113,F1L7U3,0
448027,P25524,0
4935,Q6YP21,0
656973,P30049,0
25134250,O95180,0
1082,P16304,0
448286,Q13362,0
47811,P00437,0
85466,Q79FX8,0
7997,Q93TU6,0
695906,Q13233,0
5287728,Q99707,0
447154,Q4R2T2,0
10964,P80357,0
5289509,P04424,0
